,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,name_missing,isNamedCreature_missing,isNpc_missing,ac_missing,hp/average_missing,hp/formula_missing,alignment_missing,type_missing,swarm_missing,size_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,initiative/advantageMode_missing,passive_missing,senseTags_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,conditionInflict_missing,damageTags_missing,savingThrowForced_missing,legendaryActions_missing,legendary_missing,vulnerable_missing,languages_missing,languageTags_missing,environment_missing,miscTags_missing,source_missing,summonedBySpell_missing,summonedBySpellLevel_missing,variant_missing,reprinted_missing,sidekickHidden_missing
2335,Drakon,0,0,8,16,105,14d10 + 28,U,dragon,,,L,14,19,15,2,12,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,D,30,,-1,,-1,,60,,40,True,"[""Amphibious""]",,,,,,True,"[""Breath Weapon"",""Multiattack""]",False,False,"[""paralyzed""]","A, B, P","[""constitution""]",-1,0,,,,False,"[""acid""]",,,"[""paralyzed""]",,,,coastal,"AOE, MW, RCH",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1
2336,Time Dragon Wyrmling,0,0,8,17,75,10d8 + 30,N,dragon,,,M,19,10,17,17,13,17,6,-1,4,6,3,-1,6,9,-1,7,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,"B, SD",30,,-1,,30,,60,,-1,False,,,,,,,True,"[""Breath Weapon"",""Multiattack""]",False,False,,"O,S","[""constitution""]",-1,0,,,,False,,,,,"[""Draconic plus any two languages""]","DR,X",,,"AOE, MW, RCH",MPP,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2337,Young Deep Dragon,0,0,8,16,93,11d10 + 33,N E,dragon,,,L,18,13,16,12,14,16,6,-1,5,6,4,-1,-1,-1,-1,5,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,0,15,"B, SD",40,,20,,-1,,80,,40,False,,,,,,,True,"[""Breath Weapon"",""Multiattack""]",False,False,"[""frightened""]","I,P,S,Y","[""wisdom""]",-1,0,,,,False,"[""poison"",""psychic""]",,,"[""charmed"",""frightened"",""poisoned""]","[""Common"",""Draconic"",""Undercommon""]","C,DR,U",,,"AOE, MW, RCH",FTD,False,,,-1,,True,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1
2338,Zmey Headling,0,0,8,16,105,14d8 + 42,C E,dragon,,,M,16,10,17,8,16,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,D,30,,-1,,-1,,-1,,20,True,"[""Amphibious"",""Regeneration""]",,,,,,True,"[""Breath Weapon"",""Multiattack""]",False,False,,"F,P,S","[""dexterity""]",-1,0,,,,False,"[""cold"",""fire""]",,,"[""paralyzed"",""unconscious""]","[""Common"",""Draconic"",""Sylvan""]","C,DR,S",,"forest, swamp","AOE, MW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2339,Air Elemental,0,0,8,15,90,12d10 + 24,N,elemental,,,L,14,20,14,6,10,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,-1,,-1,,-1,hover,90,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,"[""prone""]",B,"[""strength""]",-1,0,,,,False,"[""lightning"",""thunder"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""Auran""]",AU,,"mountain, desert",MW,MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
2340,Animated Delerium Sludge,0,1,8,14,114,12d10 + 48,U,elemental,,,L,18,14,18,5,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,30,,-1,,-1,,-1,,90,True,,,,,,,True,,False,False,"[""grappled"",""restrained""]",N,"[""constitution"",""strength""]",-1,0,,,,False,"[""acid"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""necrotic"",""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""Deep Speech""]",DS,,,MW,DoDk,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2341,Blaze,0,0,8,13,75,10d8 + 30,N E,elemental,,,M,16,17,16,6,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,20,,-1,,-1,vertical only; hover,20,,-1,True,"[""Illumination""]",,,,,,True,"[""Multiattack""]",False,False,,"C,F","[""dexterity""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained""]",,,,,AOE,MCV3MC,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
2342,Cold Snap Spirit,0,1,8,18,78,12d8 + 24,,elemental,,,M,10,20,14,2,7,3,-1,-1,1,-1,8,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,SD,30,,-1,,-1,,30,,-1,True,,,,,,,True,,False,False,,C,,-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""slashing"",""piercing""]}]","[""fire""]","[""cold"",""poison""]","[""charmed"",""frightened"",""poisoned"",""paralyzed"",""stunned""]",,,,"arctic, forest, mountain",AOE,TDCSR,False,,,-1,,,,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
2343,Dust Hulk,0,0,8,16,68,8d10 + 24,C N,elemental,,,L,15,19,16,10,12,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,D,0,,-1,,-1,hover,30,,-1,True,"[""Death Burst""]",,,,,,True,"[""Multiattack""]",False,False,"[""blinded""]",B,"[""constitution""]",-1,0,,,,False,,,"[""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""restrained""]","[""Giant"",""Terran""]","GI,T",,,"AOE, MW, RCH",BGG,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2344,Earth Elemental,0,0,8,17,126,12d10 + 60,N,elemental,,,L,20,8,20,5,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,"D, T",30,,30,,-1,,-1,,-1,True,"[""Siege Monster""]",,,,,,True,"[""Multiattack""]",False,False,,B,,-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]","[""thunder""]","[""poison""]","[""exhaustion"",""paralyzed"",""petrified"",""poisoned"",""unconscious""]","[""Terran""]",T,,underdark,"MW, RCH",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
2345,Entropic Flame,0,1,8,13,78,12d10 + 12,U,elemental,,,L,10,17,13,5,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,30,,-1,,-1,,-1,,-1,True,"[""Illumination""]",,,,,,True,"[""Multiattack""]",False,False,,F,,-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""Deep Speech""]",DS,,,"AOE, MW, RW",DoDk,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2346,Fire Elemental,0,0,8,13,102,12d10 + 36,N,elemental,,,L,10,17,16,6,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,50,,-1,,-1,,-1,,-1,True,"[""Illumination""]",,,,,,True,"[""Multiattack""]",False,False,,"C,F",,-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""Ignan""]",IG,,desert,"AOE, MW",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
2347,Living Deep Haze,0,1,8,15,90,12d10 + 24,U,elemental,,,L,14,20,14,5,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,0,,-1,,-1,hover,90,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,"B, N","[""constitution""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""necrotic"",""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""Deep Speech""]",DS,,,MW,DoDk,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2348,Murder Comet,0,0,8,19,66,7d8 + 35,N E,elemental,,,M,15,15,20,6,10,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,SD,0,,-1,,-1,,120,,-1,True,"[""Flyby"",""Illumination"",""Siege Monster"",""Unusual Nature""]",,,,,,True,"[""Multiattack""]",False,False,,"B, F","[""dexterity""]",-1,0,,,,False,,,"[""fire"",""poison""]","[""exhaustion"",""paralyzed"",""petrified"",""poisoned"",""prone"",""unconscious""]","[""Ignan"",""Terran""]","IG,T",,,"AOE, MW, RW",BAM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2349,Rime Hulk,0,0,8,15,85,9d10 + 36,N E,elemental,,,L,18,10,18,8,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,,30,,-1,,-1,,-1,,-1,True,"[""Death Burst""]",,,,,,True,"[""Multiattack""]",False,False,,"B, C","[""constitution""]",-1,0,,,,False,,,"[""cold"",""poison""]","[""exhaustion"",""poisoned""]","[""Aquan"",""Giant""]","AQ,GI",,,"AOE, MW, RCH",BGG,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2350,Salamander,0,0,8,15,90,12d10 + 24,N E,elemental,,,L,18,14,15,11,10,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,"[""grappled"",""restrained""]","B, F,P",,-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]","[""cold""]","[""fire""]",,"[""Ignan""]",IG,spear,underdark,"MLW,MW, RCH, RW, THW",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
2351,Walking Delerium Geode,0,1,8,17,126,12d10 + 60,U,elemental,,,L,20,8,20,5,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,"D, T",30,,30,,-1,,-1,,-1,True,"[""Death Burst""]",,,,,,True,,False,False,,"B, N","[""constitution""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]","[""radiant"",""thunder""]","[""necrotic"",""poison""]","[""exhaustion"",""paralyzed"",""petrified"",""poisoned"",""unconscious""]","[""Deep Speech""]",DS,,,"AOE, MW, RCH",DoDk,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
2352,Water Elemental,0,0,8,14,114,12d10 + 48,N,elemental,,,L,18,14,18,5,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,30,,-1,,-1,,-1,,90,True,,,,,,,True,"[""Multiattack""]",False,False,"[""grappled"",""restrained""]",B,"[""strength""]",-1,0,,,,False,"[""acid"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""Aquan""]",AQ,,"underwater, swamp, coastal",MW,MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
2353,Xorn,0,0,8,19,73,7d8 + 42,N,elemental,,,M,17,10,22,11,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16,"D, T",20,,20,,-1,,-1,,-1,True,"[""Camouflage""]",,,,,,True,"[""Multiattack""]",False,False,,"P,S",,-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks that aren't adamantine"",""resist"":[""piercing"",""slashing""]}]",,,,"[""Terran""]",T,,underdark,MW,MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
2354,Lorelei,0,0,8,15,93,11d8 + 44,C E,fey,,,M,10,21,18,16,16,21,8,-1,-1,-1,8,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,8,-1,-1,-1,8,-1,-1,-1,0,13,D,30,,-1,,-1,,-1,,30,True,"[""Amphibious""]",,,,,,True,"[""Multiattack""]",False,False,"[""incapacitated"",""stunned""]","N,Y","[""wisdom""]",-1,0,,,,False,,,,,"[""Common"",""Sylvan""]","C,S",,"forest, underwater",,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1
2355,Riffler,0,0,8,15,90,20d6 + 20,C N,fey,,,S,8,16,12,11,15,17,6,-1,-1,-1,6,-1,6,-1,5,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,0,12,D,30,,20,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,True,"[""restrained""]",O,"[""dexterity""]",-1,0,,,,False,"[""necrotic"",""radiant""]",,,,"[""Common"",""Sylvan""]","C,S",,,AOE,BMT,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2356,Vila,0,0,8,15,77,14d8 + 14,L N,fey,,,M,12,20,13,11,14,16,6,-1,5,4,-1,-1,-1,-1,5,8,-1,8,-1,-1,8,-1,-1,6,-1,-1,-1,-1,-1,-1,1,18,D,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,"[""stunned""]","I,P","[""wisdom""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,,,"[""Common"",""Sylvan""]","C,S","shortbow, shortsword",forest,"MLW,MW, RW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2357,Barbed Devil,0,0,8,15,110,13d8 + 52,L E,fiend,devil,,M,16,17,18,12,14,14,5,-1,5,7,-1,6,-1,-1,5,8,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,0,18,SD,30,,-1,,-1,,-1,,-1,True,"[""Devil's Sight"",""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,False,,"F,P",,-1,0,,,,False,"[""cold"",{""cond"":true,""note"":""from nonmagical attacks that aren't silvered"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison""]","[""poisoned""]","[""Infernal"",""telepathy 120 ft.""]","I,TP",,,MW,MM,False,,,-1,,True,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1
2358,Hellwasp,0,1,8,19,52,8d10 + 8,L E,fiend,,,L,18,15,12,10,10,7,-1,-1,3,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,10,,-1,,-1,hover,60,,-1,True,"[""Magic Weapons""]",,,,,,True,"[""Multiattack""]",False,False,"[""paralyzed"",""poisoned""]","F,P","[""constitution""]",-1,0,,,,False,,"[""cold""]","[""fire""]",,"[""Infernal"",""telepathy 300 ft. (with other hellwasps only)""]","I,TP",,,MW,BGDIA,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
2359,Kakkuu Spyder-Fiend,0,1,8,15,91,14d8 + 28,C E,fiend,demon,,M,17,15,14,6,10,10,-1,-1,3,5,5,-1,-1,-1,-1,3,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,D,30,,-1,,30,,-1,,-1,True,"[""Magic Resistance"",""Spider Climb"",""Web Sense"",""Web Walker""]",,,,,,True,"[""Multiattack""]",False,False,,"I,P",,-1,0,,,,False,"[""cold"",""fire"",""lightning""]",,"[""poison""]","[""poisoned""]","[""understands Abyssal but can't speak""]","AB,CS",,,"AOE, MW, RW",VEoR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2360,Lenchtahg,0,0,8,15,110,13d8 + 52,N E,fiend,,,M,18,11,18,10,11,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,SD,40,,-1,,-1,,-1,,-1,True,"[""Damage Absorption"",""Magic Resistance"",""Magic Weapons"",""Rejuvenation""]",,,,,,True,"[""Multiattack""]",False,False,,"F,R,S","[""dexterity""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison"",""radiant""]","[""charmed"",""frightened"",""poisoned""]","[""Abyssal"",""Celestial"",""Infernal""]","AB,CE,I",,,"AOE, MW",GHLoE,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2361,Spawn of Akyishigal,0,0,8,15,119,14d8 + 56,C E,fiend,demon,,M,15,13,19,10,11,12,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,30,,-1,,30,,-1,,-1,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,False,"[""poisoned""]","I,P","[""constitution""]",-1,0,,,,False,"[""cold"",""fire"",""lightning""]",,"[""poison""]","[""poisoned""]","[""Abyssal""]",AB,,urban,MW,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2362,Spawn of Arbeyach,0,0,8,17,78,12d8 + 24,L E,fiend,devil,,M,18,15,15,10,13,12,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14,"D, T",40,,-1,,20,,-1,,-1,True,"[""Devil's Sight"",""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,False,"[""poisoned""]","I,P","[""constitution""]",-1,0,,,,False,"[""cold"",{""cond"":true,""note"":""from nonmagical attacks that aren't silvered"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison""]","[""poisoned""]","[""Infernal""]",I,,"forest, hill",MW,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
