,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,_copy/_mod/trait/items/entries,_copy/_mod/trait/items/name,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,hp/average_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,_copy/_mod/trait/items/entries_missing,_copy/_mod/trait/items/name_missing,legendaryActions_missing,legendary_missing,summonedBySpellLevel_missing,sidekickHidden_missing
1035,Yuan-ti Anathema,False,,15,16,189.0,18d12 + 72,N E,monstrosity,,,H,23,13,19,19,17,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,21,"B, D",40.0,,-1.0,,40.0,,-1.0,,40.0,-1.0,-1.0,True,"[""Magic Resistance""]","[{""ability"":""cha"",""daily"":{""3e"":[""{@spell darkness}"",""{@spell entangle}"",""{@spell fear}"",""{@spell polymorph}"",""{@spell suggestion}""]},""displayAs"":""action"",""headerEntries"":[""The anathema casts one of the following spells, requiring no material components and using Charisma as the spellcasting ability (spell save {@dc 17}):""],""name"":""Spellcasting (Anathema Form Only)"",""type"":""spellcasting"",""will"":[""{@spell animal friendship} (snakes only)""]}]",,F,"[""charmed"",""frightened"",""restrained""]","[""strength"",""wisdom""]",True,"[""Multiattack"",""Shapechanger""]","[{""entries"":[""The anathema transforms into a Huge constrictor snake or back into its true form. Its statistics are the same in each form. Any equipment it is wearing or carrying isn't transformed.""],""name"":""Change Shape""}]",False,"[""frightened"",""grappled"",""restrained""]","A, B, I,P,S","[""wisdom""]",-1.0,0,,,,False,"[""acid"",""fire"",""lightning""]",,"[""poison""]","[""poisoned""]","[""Abyssal"",""Common"",""Draconic""]","AB,C,DR",,"desert, forest, underdark","MW, RCH",MPMM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1
1596,Drow Mage,,,10,15,45.0,10d8,N E,humanoid,Elf,,M,9,14,10,17,13,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,4.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,14,SD,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Fey Ancestry"",""Sunlight Sensitivity""]","[{""ability"":""cha"",""daily"":{""1e"":[""{@spell darkness}"",""{@spell faerie fire}"",""{@spell levitate} (self only)""]},""headerEntries"":[""The drow's spellcasting ability is Charisma (spell save {@dc 12}). It can innately cast the following spells, requiring no material components:""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell dancing lights}""]},{""ability"":""int"",""headerEntries"":[""The drow is a 10th-level spellcaster. Its spellcasting ability is Intelligence (spell save {@dc 14}, {@hit 6} to hit with spell attacks). The drow has the following wizard spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell mage hand}"",""{@spell minor illusion}"",""{@spell poison spray}"",""{@spell ray of frost}""]},""1"":{""slots"":4,""spells"":[""{@spell mage armor}"",""{@spell magic missile}"",""{@spell shield}"",""{@spell witch bolt}""]},""2"":{""slots"":3,""spells"":[""{@spell alter self}"",""{@spell misty step}"",""{@spell web}""]},""3"":{""slots"":3,""spells"":[""{@spell fly}"",""{@spell lightning bolt}""]},""4"":{""slots"":3,""spells"":[""{@spell Evard's black tentacles}"",""{@spell greater invisibility}""]},""5"":{""slots"":2,""spells"":[""{@spell cloudkill}""]}},""type"":""spellcasting""}]","B, C,F,I,L,O,P,S","CW,I","[""invisible"",""restrained""]","[""constitution"",""dexterity""]",True,,,False,,"B, I",,-1.0,0,,,,False,,,,,"[""Elvish"",""Undercommon""]","E,U",,underdark,MW,MM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1185,Winter Eladrin,False,,13,19,165.0,22d8 + 66,C N,fey,Elf,,M,11,16,16,18,17,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,13,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Magic Resistance""]","[{""ability"":""int"",""displayAs"":""action"",""headerEntries"":[""The eladrin casts one of the following spells, requiring no material components and using Intelligence as the spellcasting ability (spell save {@dc 16}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell fog cloud}"",""{@spell gust of wind}"",""{@spell sleet storm}""]}]",,O,"[""prone""]","[""constitution"",""dexterity"",""strength""]",True,"[""Multiattack""]","[{""entries"":[""The eladrin teleports, along with any equipment it is wearing or carrying, up to 30 feet to an unoccupied space it can see.""],""name"":""Fey Step {@recharge 4}""}]",True,"[""charmed""]","C,P,S","[""constitution"",""wisdom""]",-1.0,0,,,,False,"[""cold""]",,,,"[""Common"",""Elvish"",""Sylvan""]","C,E,S","longbow, longsword","arctic, forest","MLW,MW, RNG, RW",MPMM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
465,Orcus,True,,29,20,405.0,30d12 + 210,C E,fiend,demon,,H,27,14,25,20,20,25,-1.0,-1.0,13.0,15.0,10.0,-1.0,13.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,22,U,40.0,,-1.0,,-1.0,,40.0,,-1.0,-1.0,-1.0,True,"[""Legendary Resistances"",""Magic Resistance""]","[{""ability"":""cha"",""daily"":{""1"":[""{@spell time stop}""],""3"":[""{@spell dispel magic}""]},""displayAs"":""action"",""headerEntries"":[""Orcus casts one of the following spells, requiring no material components and using Charisma as the spellcasting ability (spell save {@dc 23}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell detect magic}""]},{""charges"":{""1e"":[""{@spell circle of death}"",""{@spell finger of death}""],""2e"":[""{@spell power word kill}""]},""chargesItem"":""wand of orcus|dmg"",""displayAs"":""action"",""headerEntries"":[""While holding the {@item Wand of Orcus}, Orcus casts one of the following spells (spell save {@dc 18}), some of which require charges; the wand has 7 charges to fuel these spells, and it regains {@dice 1d4 + 3} charges daily at dawn:""],""name"":""Wand Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell animate dead} (as an action)"",""{@spell blight}"",""{@spell speak with dead}""]}]",N,O,,"[""constitution""]",True,"[""Multiattack""]",,False,,"B, I,N,O",,3.0,0,,"[""strength""]",,False,"[""cold"",""fire"",""lightning""]",,"[""necrotic"",""poison"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""that is nonmagical""}]","[""charmed"",""exhaustion"",""frightened"",""poisoned""]","[""all"",""telepathy 120 ft.""]","TP,XX",wand of orcus,,"AOE, MW, RCH",MPMM,False,,,-1.0,,,,-1.0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1
1787,Brain in a Jar,False,False,9,11,58.0,9d8 + 18,A,undead,,,M,1,1,15,19,10,15,5.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,D,0.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Magic Resistance""]","[{""ability"":""int"",""daily"":{""1e"":[""{@spell compulsion}"",""{@spell hold monster}"",""{@spell sleep} (cast at 3rd level)"",""{@spell Tasha's hideous laughter}""],""3e"":[""{@spell charm person}"",""{@spell command}"",""{@spell hold person}""]},""headerEntries"":[""The brain in a jar's innate spellcasting ability is Intelligence (spell save {@dc 15}). It can innately cast the following spells, requiring no components:""],""name"":""Innate Spellcasting (Psionics)"",""type"":""spellcasting"",""will"":[""{@spell detect thoughts}"",""{@spell mage hand}"",""{@spell zone of truth}""]}]",,"I,P","[""charmed"",""incapacitated"",""paralyzed"",""prone"",""unconscious""]","[""charisma"",""wisdom""]",True,,,False,"[""stunned""]",Y,"[""intelligence""]",-1.0,0,,,,False,,,"[""necrotic"",""poison"",""psychic""]","[""charmed"",""exhaustion"",""frightened""]",,,,,AOE,LLK,False,,,-1.0,,,,-1.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1294,Darien,True,,12,15,161.0,19d10 + 57,C E,giant,ogre,,L,20,14,16,10,11,18,8.0,-1.0,4.0,-1.0,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,,10,SD,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Devil's Sight""]","[{""ability"":""cha"",""daily"":{""1e"":[""{@spell dream}"",""{@spell feeblemind}"",""{@spell mass suggestion}"",""{@spell project image}""],""2e"":[""{@spell armor of agathys}"",""{@spell cone of cold}"",""{@spell darkness}"",""{@spell fear}"",""{@spell hallucinatory terrain}"",""{@spell hold person}"",""{@spell hypnotic pattern}"",""{@spell major image}"",""{@spell mirror image}"",""{@spell mislead}"",""{@spell sleet storm}""]},""displayAs"":""action"",""headerEntries"":[""Darien casts one of the following spells, requiring no material component and using Charisma as the spellcasting ability (spell save {@dc 16}, {@hit 8} to hit with spell attacks):""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell alter self}"",""{@spell blade ward}"",""{@spell chill touch}"",""{@spell disguise self}"",""{@spell false life}"",""{@spell invisibility}"",""{@spell mage armor} (self only)"",""{@spell silent image}""]}]","B, C,N,P,S,Y",I,"[""blinded"",""charmed"",""deafened"",""frightened"",""incapacitated"",""invisible"",""paralyzed"",""prone""]","[""constitution"",""dexterity"",""intelligence"",""wisdom""]",True,"[""Multiattack""]",,True,"[""charmed""]","N,O,P",,-1.0,0,,,,False,"[""psychic""]",,"[""cold""]",,"[""Aquan"",""Auran"",""Common"",""Elvish"",""Giant"",""telepathy 30 ft.""]","AQ,AU,C,E,GI,TP",war pick,,"MLW,MW",MaBJoV,False,,,-1.0,,,,-1.0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2456,Rosie Beestinger,True,True,6,15,45.0,10d6 + 10,C G,humanoid,halfling,,S,8,16,12,12,14,14,-1.0,-1.0,-1.0,-1.0,5.0,1.0,-1.0,3.0,-1.0,-1.0,-1.0,5.0,-1.0,5.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,12,,40.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,"[{""ability"":""wis"",""daily"":{""1e"":[""{@spell command}"",""{@spell darkness}"",""{@spell darkvision}"",""{@spell pass without trace}"",""{@spell silence}""]},""headerEntries"":[""Rosie's innate spellcasting ability is Wisdom (spell save {@dc 12}). She can innately cast the following spells, requiring no material components:""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell minor illusion}"",""{@spell sacred flame}"",""{@spell thaumaturgy}""]}]",R,I,"[""deafened"",""prone""]","[""dexterity"",""wisdom""]",True,"[""Multiattack""]",,True,,B,,-1.0,0,,,,False,,,,,"[""Common"",""Draconic"",""Elvish"",""Halfling""]","C,DR,E,H",,,"MLW,MW",AI,False,,,-1.0,,,,-1.0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
201,Kobold Inventor,,,1,12,13.0,3d6 + 3,L E,humanoid,kobold,,S,7,15,12,8,7,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Pack Tactics"",""Sunlight Sensitivity""]",,,,,,True,,,False,,"A, B, F,I,P","[""constitution""]",-1.0,0,,,,False,,,,,"[""Common"",""Draconic""]","C,DR","dagger, sling","underdark, mountain, forest, hill, urban","MLW,MW, RNG, RW, THW",VGM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
3149,Homunculus,,,3,13,5.0,2d4,N,construct,,,T,4,15,11,10,10,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,D,20.0,,-1.0,,-1.0,,40.0,,-1.0,-1.0,-1.0,True,,,,,,,True,,,False,"[""poisoned"",""unconscious""]",P,"[""constitution""]",-1.0,0,,,,False,,,"[""poison""]","[""charmed"",""poisoned""]","[""understands the languages of its creator but can't speak""]",CS,,,MW,MM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
763,Hlam,True,True,19,22,137.0,25d8 + 25,L G,humanoid,Human,,M,11,24,13,14,21,14,-1.0,-1.0,-1.0,-1.0,12.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,-1.0,-1.0,,15,,60.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,"[{""ability"":""wis"",""headerEntries"":[""Hlam is a 5th-level spellcaster. His spellcasting ability is Wisdom (spell save {@dc 18}, {@hit 10} to hit with spell attacks) He has the following cleric spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell guidance}"",""{@spell light}"",""{@spell sacred flame}"",""{@spell spare the dying}""]},""1"":{""slots"":4,""spells"":[""{@spell detect evil and good}"",""{@spell healing word}"",""{@spell sanctuary}"",""{@spell shield of faith}""]},""2"":{""slots"":3,""spells"":[""{@spell calm emotions}"",""{@spell prayer of healing}"",""{@spell silence}""]},""3"":{""slots"":2,""spells"":[""{@spell protection from energy}"",""{@spell remove curse}"",""{@spell sending}""]}},""type"":""spellcasting""}]",R,CC,"[""deafened""]","[""charisma"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",,True,"[""prone"",""stunned""]","N,P","[""constitution"",""dexterity"",""strength""]",-1.0,0,,,,False,,,"[""poison""]","[""charmed"",""frightened"",""poisoned"",""disease""]","[""all spoken languages""]",XX,dart,,"MW, RW, THW",WDH,False,,,-1.0,,,,-1.0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
1300,Rot Troll,False,,12,16,138.0,12d10 + 72,C E,giant,,,L,18,13,22,5,8,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,13,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,,,,,,True,"[""Multiattack""]",,False,,"N,P,S",,-1.0,0,,,,False,,,"[""necrotic""]",,"[""Giant""]",GI,,"desert, forest, swamp, underdark","AOE, MW",MPMM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
79,Icewind Kobold Zombie,False,False,0,9,19.0,3d6 + 9,N E,undead,,,S,8,6,16,3,6,3,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,8,D,20.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Undead Fortitude"",""Unusual Nature""]",,,,,,True,,,False,,P,,-1.0,0,,,,False,,,"[""poison""]","[""poisoned""]","[""understands Common and Draconic but can't speak""]","C,CS,DR",javelin,,"MLW,MW",IDRotF,False,,,-1.0,,,,-1.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1248,Hashalaq Quori,False,False,12,17,99.0,18d8 + 18,L E,aberration,,,M,12,14,13,18,16,18,8.0,-1.0,7.0,-1.0,-1.0,-1.0,12.0,12.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,,13,D,40.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,False,,"[{""ability"":""int"",""daily"":{""1"":[""{@spell dominate person}"",""{@spell dream}""],""3e"":[""{@spell detect thoughts}"",""{@spell disguise self}"",""{@spell suggestion}""]},""headerEntries"":[""The quori's spellcasting ability is Intelligence (spell save {@dc 16}). It can innately cast the following spells, requiring no components:""],""name"":""Innate Spellcasting (Psionics)"",""type"":""spellcasting"",""will"":[""{@spell charm person}""]}]",Y,"I,P","[""charmed""]","[""wisdom""]",True,"[""Multiattack""]",,True,"[""incapacitated"",""prone""]","O,Y","[""charisma"",""intelligence"",""wisdom""]",-1.0,0,,,,False,"[""psychic""]",,,"[""charmed"",""frightened""]","[""Common"",""Quori""]",C,,,,ERLW,False,"[""Quori""]",,-1.0,,,,-1.0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
714,Hertilod,False,False,20,14,241.0,21d12 + 105,U,monstrosity,,,H,23,18,20,3,15,10,-1.0,-1.0,-1.0,-1.0,10.0,12.0,-1.0,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,18,"B, T",50.0,,-1.0,,50.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Magic Resistance"",""Spider Climb""]",,,,,,True,"[""Multiattack"",""Swallow""]",,False,,"I,N,P,S","[""constitution"",""strength""]",-1.0,0,,,,False,"[""necrotic"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""poisoned""]",,,,,"MW, RCH",VEoR,False,,,-1.0,,,,-1.0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
2316,Swarm of Prismatic Beetles,False,,6,13,60.0,11d8 + 11,U,beast,,True,M,3,16,12,1,13,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,13,"B, D",20.0,,5.0,,-1.0,,30.0,,-1.0,-1.0,-1.0,True,,,,,,,True,,,False,"[""incapacitated"",""unconscious""]","I,P","[""constitution"",""wisdom""]",-1.0,0,,,,False,"[""bludgeoning"",""piercing"",""slashing""]",,,"[""charmed"",""frightened"",""grappled"",""paralyzed"",""petrified"",""prone"",""restrained"",""stunned""]",,,,forest,MW,ToB1-2023,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1174,Sathaq Worm,False,,13,16,149.0,13d12 + 65,N E,elemental,,,H,22,6,20,5,12,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,15,T,20.0,,40.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Camouflage"",""Siege Monster""]",,,,,,True,"[""Multiattack"",""Swallow""]",,False,"[""blinded"",""grappled"",""restrained""]","A, B, P","[""constitution""]",-1.0,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""acid"",""poison""]","[""exhaustion"",""paralyzed"",""petrified"",""poisoned""]","[""understands Deep Speech and Terran but can't speak""]","CS,DS,T",,"desert, hill, mountain, underdark","MW, RCH",ToB1-2023,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
2162,Volguloth,False,,7,14,78.0,12d8 + 24,N E,fiend,,,M,16,15,14,12,13,11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,13,"B, D",30.0,,-1.0,,30.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack""]","[{""entries"":[""A creature enshrouded by the volguloth must succeed on a {@dc 13} Strength saving throw or take 10 ({@damage 3d6}) bludgeoning damage and begin suffocating, as the air is squeezed from its lungs.""],""name"":""Strangle""}]",False,"[""blinded"",""grappled"",""restrained""]","B, I,S","[""strength""]",-1.0,0,,,,False,"[""cold"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""acid"",""poison""]","[""poisoned""]","[""Abyssal"",""Infernal"",""telepathy 60 ft.""]","AB,I,TP",,"any, planar",MW,ToB1-2023,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
2431,K'thriss Drow'b,True,True,6,14,44.0,8d8 + 8,C N,humanoid,Elf,,M,8,14,12,14,11,18,7.0,3.0,3.0,2.0,3.0,0.0,4.0,-1.0,2.0,2.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,,12,SD,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Fey Ancestry""]","[{""ability"":""cha"",""daily"":{""1e"":[""{@spell darkness}"",""{@spell faerie fire}""]},""headerEntries"":[""K'thriss's innate spellcasting ability is Charisma (spell save {@dc 14}). He can innately cast the following spells, requiring no material components:""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell dancing lights}"",""{@spell disguise self}""]},{""ability"":""cha"",""headerEntries"":[""K'thriss is a 5th-level spellcaster. His spellcasting ability is Charisma (spell save {@dc 14}, {@hit 6} to hit with spell attacks). He regains his expended spell slots when he finishes a short or long rest, and knows the following warlock spells:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell chill touch}"",""{@spell eldritch blast}"",""{@spell mending}"",""{@spell prestidigitation}"",""{@spell thorn whip}"",""{@spell vicious mockery}""]},""3"":{""lower"":1,""slots"":2,""spells"":[""{@spell dissonant whispers}"",""{@spell fly}"",""{@spell hex}"",""{@spell misty step}"",""{@spell sending}"",""{@spell shatter}""]}},""type"":""spellcasting""}]","N,O,P,T, Y","CL,I",,"[""constitution"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",,False,,S,,-1.0,0,,,,False,,,,,"[""Celestial"",""Common"",""Elvish"",""Undercommon; can read all writing""]","C,CE,E,U ,XX",sickle,,"MLW,MW",AI,False,,,-1.0,,,,-1.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
2675,Satyr Thornbearer,False,,5,15,38.0,7d8 + 7,C N,fey,,,M,12,18,12,11,13,14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,6.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,15,,40.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack""]",,False,,"B, P","[""dexterity""]",-1.0,0,,,,False,,,,,"[""Common"",""Sylvan""]","C,S",shortbow,,"AOE, MW, RNG, RW",MOT,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
815,"Great Kroom, Purple Worm",True,True,18,18,247.0,,U,monstrosity,,,G,10,13,12,11,11,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,0,,50.0,,30.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Tunneler""]",,,,,,True,"[""Multiattack"",""Swallow""]",,False,,P,,-1.0,0,,,,False,,,,,,,,"desert, underdark",MW,AWM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
