,Unnamed: 0,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,name_missing,isNamedCreature_missing,isNpc_missing,ac_missing,hp/average_missing,hp/formula_missing,alignment_missing,type_missing,swarm_missing,size_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,initiative/advantageMode_missing,passive_missing,senseTags_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,conditionInflict_missing,damageTags_missing,savingThrowForced_missing,legendaryActions_missing,legendary_missing,vulnerable_missing,languages_missing,languageTags_missing,environment_missing,miscTags_missing,source_missing,summonedBySpell_missing,summonedBySpellLevel_missing,variant_missing,reprinted_missing,sidekickHidden_missing
2100,2100,Howler,0,0,14,16,90,12d10 + 24,C E,fiend,,,L,17,16,15,5,14,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,D,40,,-1,,-1,,-1,,-1,True,"[""Pack Tactics""]",,,,,,True,"[""Multiattack""]",False,False,"[""frightened""]","P,Y","[""wisdom""]",-1,0,,,,False,"[""cold"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,,"[""frightened""]","[""understands Abyssal but can't speak""]","AB,CS",,"desert, grassland, hill, underdark","AOE, MW",MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
1909,1909,Voidling,0,0,17,15,180,24d10 + 48,C E,aberration,,,L,15,21,15,14,16,10,4,6,7,6,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,U,0,,-1,,-1,hover,50,,-1,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,False,"[""frightened"",""restrained""]","B, N","[""dexterity"",""wisdom""]",-1,0,,,,False,,"[""radiant""]","[""necrotic""]","[""exhaustion"",""petrified"",""prone""]","[""telepathy 60 ft."",""Void Speech""]",TP,,planar,"AOE, MW, RCH",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
3112,3112,Almiraj,0,1,6,13,3,1d6,U,beast,,,S,2,16,10,2,14,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,D,50,,-1,,-1,,-1,,-1,True,"[""Keen Senses""]",,,,,,True,,False,False,,P,,-1,0,,,,False,,,,,,,,,MW,ToA,True,,True,1,"wizard, warlock",,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
323,323,Vampiric Mind Flayer,0,0,11,15,85,10d8 + 40,,undead,,,M,18,18,18,5,15,18,7,0,5,-1,7,-1,-1,-1,-1,5,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,SD,30,,-1,,30,,-1,,-1,True,"[""Spider Climb"",""Sunlight Sensitivity"",""Unusual Nature""]",,,,,,True,"[""Multiattack"",""Tentacles""]",True,False,"[""exhaustion"",""grappled"",""incapacitated""]","N,P,S,Y","[""intelligence"",""wisdom""]",-1,0,,,,False,"[""necrotic"",""psychic""]",,,"[""charmed"",""exhaustion"",""frightened""]","[""telepathy 120 ft. but can only project emotions""]",TP,,,"AOE, MW",VRGR,False,,,-1,,,,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
348,348,Phisarazu Spyder-Fiend,0,1,19,17,170,20d10 + 60,C E,fiend,demon,,L,19,14,17,11,14,13,-1,-1,7,8,7,-1,-1,-1,-1,7,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,U,40,,-1,,40,,-1,,-1,True,"[""Magic Resistance"",""Spider Climb"",""Web Sense"",""Web Walker""]",,,,,,True,"[""Multiattack"",""Shapechanger""]",True,False,,"I,P,S","[""wisdom""]",-1,0,,,,False,"[""cold"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""poisoned""]","[""Abyssal"",""Common"",""telepathy 120 ft.""]","AB,C,TP",,,"AOE, MW",VEoR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1435,1435,Aarakocra,0,0,4,12,13,3d8,N G,humanoid,aarakocra,,M,10,14,10,11,12,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,,20,,-1,,-1,,50,,-1,True,,,,,,,True,,False,False,,"P,S",,-1,0,,,,False,,,,,"[""Auran"",""Aarakocra""]","AU,OTH",javelin,mountain,"MLW,MW, RW, THW",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
1634,1634,Vine Blight,0,0,5,12,26,4d8 + 4,N E,plant,,,M,15,8,14,5,10,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,B,10,,-1,,-1,,-1,,-1,True,"[""False Appearance""]",,,,,,True,,False,False,"[""grappled"",""restrained""]",B,"[""strength""]",-1,0,,,,False,,,,"[""blinded"",""deafened""]","[""Common""]",C,,forest,"AOE, MW, RCH",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
514,514,Deadbark Dryad,0,1,19,16,187,22d8 + 88,C E,fey,,,M,17,16,18,11,16,18,9,-1,-1,9,-1,-1,-1,-1,-1,8,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,D,30,,-1,,-1,,-1,,-1,True,"[""Magic Resistance""]",Cha,P,O,,,True,"[""Multiattack""]",False,False,,"I,N,P","[""constitution""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""poisoned""]","[""Elvish"",""Sylvan""]","E,S",,,"MW, RCH, RW",VEoR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
419,419,Thursir,0,0,9,13,114,12d10 + 48,,giant,,,L,19,10,18,13,15,11,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,0,14,D,40,,-1,,-1,,-1,,-1,True,,,,,,,True,,True,False,,"B, L",,-1,0,,,,False,,,,,"[""Common"",""Dwarvish"",""Giant""]","C,D,GI",warhammer,"arctic, mountain, underdark","MLW,MW, RCH, RW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
634,634,Storm Giant Tempest Caller,0,0,26,17,310,27d12 + 135,A,giant,sorcerer,,H,29,14,20,21,18,25,13,-1,10,11,-1,15,17,-1,-1,10,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,1,20,U,50,,-1,,-1,hover,50,,50,True,"[""Amphibious"",""Legendary Resistances""]",Cha,B,O,,"[""charisma"",""strength"",""wisdom""]",True,"[""Multiattack""]",False,False,,"L,S","[""dexterity""]",-1,0,,,,False,"[""cold""]",,"[""lightning"",""thunder""]",,"[""Common"",""Giant"",""Primordial""]","C,GI,P",,,"AOE, MW, RCH",BGG,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1827,1827,Fire Giant Dreadnought,0,0,20,21,187,15d12 + 90,L E,giant,,,H,27,9,23,8,10,11,5,-1,-1,11,4,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,0,15,,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,"[""prone""]","B, F,P","[""strength""]",-1,0,,,,False,,,"[""fire""]",,"[""Giant""]",GI,,"mountain, underdark","MW, RW",MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
1952,1952,Death Kiss,0,0,16,16,161,17d10 + 68,N E,aberration,,,L,18,14,18,10,12,10,-1,-1,5,8,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,SD,0,,-1,,-1,hover,30,,-1,True,,,,,,,True,"[""Multiattack"",""Tentacles""]",False,False,"[""grappled"",""restrained""]","L,P","[""constitution""]",-1,0,,,,False,,,"[""lightning""]","[""prone""]","[""Deep Speech"",""Undercommon""]","DS,U",,underdark,"MW, RCH",VGM,False,"[""Beholders""]",,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
211,211,Drow Inquisitor,0,0,20,16,149,23d8 + 46,N E,humanoid,"cleric, Elf",,M,11,15,14,16,21,20,10,-1,10,7,-1,-1,-1,-1,10,10,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,20,SD,30,,-1,,-1,,-1,,-1,True,"[""Fey Ancestry"",""Sunlight Sensitivity""]",Cha,,O,"[""deafened""]","[""constitution"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",True,False,,"N,O,P,Y",,-1,0,,,,False,,,,"[""frightened""]","[""Elvish"",""Undercommon""]","E,U",,underdark,"HPR, MLW,MW",MPMM,False,,,-1,,True,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
2440,2440,Wood Woad,0,0,11,18,75,10d8 + 30,L N,plant,,,M,18,12,16,10,13,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,0,14,D,30,,-1,,30,,-1,,-1,True,"[""Camouflage"",""Regeneration"",""Tree Stride""]",,,,,,True,"[""Multiattack""]",False,False,,O,,-1,0,,,,False,"[""bludgeoning"",""piercing""]","[""fire""]",,"[""charmed"",""frightened""]","[""Sylvan""]",S,club,forest,"MLW,MW",MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
3064,3064,Venomous Gnoll,0,0,7,13,33,6d8 + 6,C E,humanoid,gnoll,,M,12,14,13,6,13,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,D,30,,-1,,-1,,-1,,-1,True,"[""Rampage""]",,,,,,True,"[""Multiattack""]",False,False,,"I,P,S",,-1,0,,,,False,"[""poison""]",,,,gnoll,OTH,,,"MW, RW",GHLoE,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2462,2462,Wormhearted Suffragan,0,0,11,13,120,16d8 + 48,C E,undead,,,M,10,17,16,11,16,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,3,-1,-1,0,13,D,30,,-1,,-1,,-1,,-1,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,False,"[""paralyzed""]","B, N","[""constitution""]",-1,0,,,,False,,"[""radiant""]","[""necrotic"",""poison""]","[""poisoned""]","[""the languages it knew in life""]",LF,,any,"DIS, MW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
643,643,Lesser Gluttony Seraph,0,0,13,15,114,12d10 + 48,C E,celestial,,,L,18,14,19,12,14,15,5,-1,5,7,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,SD,30,,-1,,-1,,30,,-1,True,"[""Magic Resistance""]",Cha,,I,,"[""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,False,"[""grappled"",""restrained""]","B, P,R,S",,-1,0,,,,False,"[""radiant"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""charmed"",""exhaustion"",""frightened"",""poisoned""]","[""all"",""telepathy 120 ft.""]","TP,XX",,,"MW, RCH",GHLoE,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
3150,3150,Vulture,0,0,6,10,5,1d8 + 1,U,beast,,,M,7,10,13,2,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,,10,,-1,,-1,,50,,-1,True,"[""Keen Senses"",""Pack Tactics""]",,,,,,True,,False,False,,P,,-1,0,,,,False,,,,,,,,"grassland, hill, desert",MW,MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1
1963,1963,Gearkeeper Construct,0,1,16,18,161,17d10 + 68,U,construct,,,L,20,16,18,3,11,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,B,60,,-1,,-1,,-1,,-1,True,"[""Immutable Form""]",,,,,,True,"[""Multiattack""]",False,False,"[""prone""]","P,S","[""dexterity""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison"",""psychic""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""understands the languages of its creator but can't speak""]",CS,,,"AOE, MLW,MW, RW, THW",EGW,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1425,1425,Mjork Sootling,0,0,4,12,10,3d4 + 3,C N,elemental,,,T,4,15,12,4,10,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,25,,-1,,-1,,-1,,-1,True,,,,,,,True,,False,False,,"C,F",,-1,0,,,,False,,"[""thunder""]","[""fire"",""poison""]","[""exhaustion"",""paralyzed"",""petrified"",""poisoned"",""unconscious""]","[""understands Ignan and Terran but can't speak""]","CS,IG,T",,,MW,GHLoE,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
635,635,Galazeth Prismari,0,0,29,21,402,23d20 + 161,C N,dragon,sorcerer,,G,26,14,25,18,20,26,15,-1,12,14,9,-1,18,-1,-1,12,22,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,22,B,40,,-1,,-1,,80,,-1,True,"[""Legendary Resistances""]",Cha,B,O,,"[""dexterity"",""strength""]",True,"[""Breath Weapon"",""Multiattack""]",False,False,"[""prone""]","C,F,L,P,S","[""dexterity""]",-1,0,,,,False,"[""lightning""]",,"[""cold"",""fire""]",,"[""Common"",""Draconic""]","C,DR",,,"AOE, MW, RCH",SCC,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2794,2794,Swarm of Maggots,0,0,8,11,22,5d8,,beast,,True,M,3,12,10,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,B,20,,-1,,-1,,-1,,20,True,,,,,,,True,,False,False,"[""blinded""]",P,"[""constitution""]",-1,0,,,,False,"[""bludgeoning"",""piercing"",""slashing""]",,,"[""charmed"",""frightened"",""grappled"",""paralyzed"",""petrified"",""prone"",""restrained"",""stunned""]",,,,,"DIS, MW",VRGR,False,,,-1,,,,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
33,33,Ayo Jabe (Tier 2),0,0,11,15,97,15d8 + 30,C G,humanoid,"ranger, genasi""",,M,14,16,14,10,14,12,-1,-1,-1,-1,6,5,-1,-1,-1,5,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,5,0,15,,30,,-1,,-1,,-1,,30,True,"[""Amphibious""]",Wis,,O,"[""charmed""]","[""wisdom""]",True,"[""Multiattack""]",True,False,,P,,-1,0,,,,False,"[""acid""]",,,,"[""Common"",""Goblin"",""Orc""]","C,GO,O",longbow,,"MW, RNG, RW",CRCotN,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
619,619,Bheur Hag,0,0,13,17,91,14d8 + 28,C E,fey,,,M,13,16,14,12,13,16,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,6,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,4,0,14,D,30,,-1,,-1,with item; hover,50,,-1,True,,Cha,"B, C",O,"[""paralyzed""]","[""constitution"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,False,"[""frightened"",""incapacitated""]","B, C","[""wisdom""]",-1,0,,,,False,,,"[""cold""]",,"[""Auran"",""Common"",""Giant""]","AU,C,GI",,arctic,MW,MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2943,2943,Gray Thirster,0,0,8,13,52,8d8 + 16,N E,undead,,,M,12,16,15,6,12,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,D,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,"N,S","[""constitution""]",-1,0,,,,False,"[""necrotic""]",,"[""fire"",""poison""]","[""charmed"",""exhaustion"",""frightened"",""poisoned""]","[""understands the languages it knew in life but can't speak""]","CS,LF",,"badlands, desert","AOE, MW, RCH",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2518,2518,Verbeeg Marauder,0,1,10,14,85,10d10 + 30,N E,giant,,,L,19,11,16,11,10,9,-1,-1,-1,5,2,-1,-1,-1,-1,-1,-1,2,-1,-1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,0,10,,40,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,P,,-1,0,,,,False,,,,,"[""Common"",""Giant""]","C,GI",spear,,"MLW,MW, RW, THW",IDRotF,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
361,361,Queen of Night and Magic,0,0,27,22,225,30d8 + 90,N E,fey,,,M,12,19,17,20,18,26,-1,-1,11,10,-1,-1,12,-1,-1,11,-1,11,-1,-1,-1,-1,15,15,-1,-1,-1,-1,-1,-1,0,21,U,30,,-1,,-1,hover,60,,-1,True,"[""Legendary Resistances"",""Magic Resistance""]",Cha,,O,"[""charmed"",""frightened"",""invisible"",""prone"",""stunned""]","[""charisma"",""constitution"",""wisdom""]",True,"[""Multiattack""]",True,True,"[""blinded"",""restrained""]","C,F,N,P,R","[""constitution"",""dexterity""]",-1,0,,"[""dexterity"",""wisdom""]",,False,"[""fire"",""lightning""]",,"[{""cond"":true,""immune"":[""bludgeoning"",""slashing"",""piercing"",""cold""],""note"":""from nonmagical attacks not made with cold iron weapons""}]","[""charmed"",""frightened""]","[""Celestial"",""Common"",""Elvish"",""Sylvan"",""telepathy 120 ft."",""Umbral""]","C,CE,E,S,TP",rapier,"planar, urban","AOE, MLW,MW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2207,2207,Skeletal Knight,0,1,13,18,112,15d8 + 45,L E,undead,,,M,20,10,16,13,14,10,-1,-1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,D,30,,-1,,-1,,-1,,-1,True,"[""Undead Fortitude"",""Unusual Nature""]",,,,,,True,"[""Multiattack""]",False,False,,"N,S",,-1,0,,,,False,,,"[""poison""]","[""exhaustion"",""poisoned""]","[""understands the languages it knew in life but can't speak""]","CS,LF",,,"MW, RW",DSotDQ,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2372,2372,Bjornhild Solvigsdottir,0,0,11,12,102,12d8 + 48,N E,humanoid,Human,,M,18,11,18,14,11,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,5,-1,-1,-1,-1,-1,3,0,10,,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,"C,P,S",,-1,0,,,,False,,,,,"[""Common"",""Yeti""]","C,OTH","greataxe, spear",,"MLW,MW, RW, THW",IDRotF,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
