name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,_copy/_mod/trait/items/entries,_copy/_mod/trait/items/name,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden
Kaarghaz,TRUE,TRUE,2,13,39,6d8 + 12,C E,humanoid,troglodyte,,M,14,10,14,6,10,15,,,,,,,,,,,,2,,,,,,,,,,,,,,10,D,30,,,,,,,,,,,TRUE,"[""Sunlight Sensitivity""]","[{""ability"":""cha"",""headerEntries"":[""Kaarghaz is a 4th-level spellcaster. His spellcasting ability is Charisma (spell save {@dc 12}, {@hit 4} to hit with spell attacks). He knows the following sorcerer spells:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell fire bolt}"",""{@spell mage hand}"",""{@spell poison spray}"",""{@spell prestidigitation}"",""{@spell ray of frost}""]},""1"":{""slots"":6,""spells"":[""{@spell burning hands}"",""{@spell shield}"",""{@spell sleep}""]},""2"":{""slots"":3,""spells"":[""{@spell invisibility}"",""{@spell scorching ray}""]}},""type"":""spellcasting""}]","C,F,I",CS,"[""invisible"",""unconscious""]","[""constitution"",""dexterity""]",TRUE,"[""Multiattack""]",,FALSE,"[""poisoned""]","P,S","[""constitution""]",,FALSE,,,,FALSE,,,,,"[""Draconic"",""Troglodyte""]","DR,OTH",,,MW,TftYP,FALSE,,,,,,,
Kalain,TRUE,TRUE,2,15,44,8d8 + 8,C E,humanoid,half-elf,,M,11,14,12,10,13,14,,,3,,4,,,,,5,6,,,4,,,,,,,,,,,,15,D,30,,,,,,,,,,,TRUE,"[""Fey Ancestry""]","[{""ability"":""cha"",""headerEntries"":[""Kalain is a 4th-level spellcaster. Her spellcasting ability is Charisma. She has the following bard spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell friends}"",""{@spell mage hand}"",""{@spell vicious mockery}""]},""1"":{""slots"":4,""spells"":[""{@spell charm person}"",""{@spell healing word}"",""{@spell heroism}"",""{@spell sleep}"",""{@spell thunderwave}""]},""2"":{""slots"":3,""spells"":[""{@spell invisibility}"",""{@spell shatter}""]}},""type"":""spellcasting""}]","T, Y",CB,"[""charmed"",""invisible"",""unconscious""]","[""constitution"",""wisdom""]",TRUE,,,FALSE,,P,"[""charisma""]",,FALSE,,,,FALSE,,,,,"[""Common"",""Elvish""]",C E,"shortbow, shortsword",,"MLW,MW, RNG, RW",WDH,FALSE,,,,,,,
King Robbit the Slimy,,,2,13,27,5d6 + 10,special,humanoid,Grung,,S,7,16,15,10,11,15,,,,,5,,,,,2,,5,,,,2,,4,,,,,,,,12,,25,,,,25,,,,,,,TRUE,"[""Amphibious""]",,,,,,TRUE,,,FALSE,,"I,P","[""charisma"",""constitution""]",,FALSE,,,,FALSE,,,"[""poison""]","[""charmed"",""poisoned""]",Grung,OTH,"dagger, shortbow",,"MLW,MW, RNG, RW, THW",MGELFT,FALSE,,,,,,,
Koalinth Sergeant,FALSE,FALSE,2,14,33,6d8 + 6,L E,humanoid,goblinoid,,M,14,11,12,11,10,12,,,2,,2,,,,,2,,,,,,4,,,,,,,,,,12,D,30,,,,,,,,30,,,TRUE,"[""Amphibious""]",,,,,,TRUE,"[""Multiattack""]",,TRUE,"[""restrained""]","P,S",,,FALSE,,,,FALSE,,,,,"[""Common"",""Goblin""]","C,GO",trident,,"MLW,MW, RW, THW",GoS,FALSE,,,,,,,
Kobold Alchemist,FALSE,,2,15,44,8d6 + 16,L N,humanoid,kobold,,S,7,16,15,16,9,8,,,,,5,,5,,,,,,,,,,,,3,,,,,,,9,D,30,,,,,,,,,,,TRUE,"[""Pack Tactics"",""Sunlight Sensitivity""]",,,,,,TRUE,"[""Multiattack""]",,FALSE,"[""poisoned""]",I,"[""constitution"",""dexterity""]",,FALSE,,,,FALSE,,,"[""poison""]","[""poisoned""]","[""Common"",""Draconic""]","C,DR",,"underdark, urban","AOE, MLW,MW",ToB1-2023,FALSE,,,,,,,
Kobold Trapsmith,FALSE,,2,14,54,12d6 + 12,L N,humanoid,kobold,,S,7,16,12,16,13,8,,,,,,,,,,,,5,,,,,,,,,,,,,,11,D,30,,,,,,,,,,,TRUE,"[""Pack Tactics"",""Sunlight Sensitivity""]",,,,,,TRUE,"[""Multiattack""]",,FALSE,"[""restrained"",""stunned""]","B, L,P,S","[""dexterity""]",,FALSE,,,,FALSE,,,,,"[""Common"",""Draconic""]","C,DR",dagger,"underdark, urban","AOE, MLW,MW, RW, THW",ToB1-2023,FALSE,,,,,,,
K'Tulah,TRUE,TRUE,2,11,27,5d8 + 5,N G,humanoid,tabaxi,,M,10,12,13,12,15,11,,,,,,,,,,4,,,,,,,,,4,3,,,,,,14,D,30,,,,,,,,,,,TRUE,,"[{""ability"":""wis"",""headerEntries"":[""K'Tulah is a 4th-level spellcaster. K'Tulah's spellcasting ability is Wisdom (spell save {@dc 12}, {@hit 4} to hit with spell attacks). K'Tulah has the following druid spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell druidcraft}"",""{@spell produce flame}"",""{@spell shillelagh}""]},""1"":{""slots"":4,""spells"":[""{@spell entangle}"",""{@spell longstrider}"",""{@spell speak with animals}"",""{@spell thunderwave}""]},""2"":{""slots"":3,""spells"":[""{@spell animal messenger}"",""{@spell barkskin}""]}},""type"":""spellcasting""}]","F,T",CD,"[""restrained""]","[""constitution"",""strength""]",TRUE,,,FALSE,,"B, S",,,FALSE,,,,FALSE,,,,,"[""Common"",""Druidic""]","C,DU",quarterstaff,,"MLW,MW",CM,FALSE,,,,,,,
"Laiba ""Nana"" Rosse",TRUE,TRUE,2,13,33,6d8 + 6,L E,humanoid,tiefling,,M,11,14,12,10,13,14,,,,,,,,,,,,,,,,,4,,,,4,2,,,,11,D,30,,,,,,,,,,,TRUE,,"[{""ability"":""cha"",""headerEntries"":[""Laiba's spellcasting ability is Charisma. She can innately cast the following spells, requiring no material components:""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell thaumaturgy}""]},{""ability"":""wis"",""headerEntries"":[""Laiba is a 4th-level spellcaster. Her spellcasting ability is Wisdom. Laiba has the following cleric spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell light}"",""{@spell sacred flame}"",""{@spell thaumaturgy}""]},""1"":{""slots"":4,""spells"":[""{@spell command}"",""{@spell inflict wounds}"",""{@spell shield of faith}""]},""2"":{""slots"":3,""spells"":[""{@spell hold person}"",""{@spell spiritual weapon}""]}},""type"":""spellcasting""}]","N,O,R","CC,I","[""paralyzed"",""prone""]","[""dexterity"",""wisdom""]",TRUE,"[""Multiattack""]",,FALSE,,P,,,FALSE,,,,FALSE,"[""fire""]",,,,"[""Common"",""Infernal""]","C,I",dagger,,"MLW,MW",WDH,FALSE,,,,,,,
Laurin Ophidas,TRUE,TRUE,2,13,33,6d8 + 6,C E,humanoid,half-elf,,M,11,14,12,10,13,14,,,,,,,,,,,,,,,,,4,,,,4,2,,,,11,,30,,,,,,,,,,,TRUE,,"[{""ability"":""wis"",""headerEntries"":[""The fanatic is a 4th-level spellcaster. Its spellcasting ability is Wisdom (spell save {@dc 11}, {@hit 3} to hit with spell attacks). The fanatic has the following cleric spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell light}"",""{@spell sacred flame}"",""{@spell thaumaturgy}""]},""1"":{""slots"":4,""spells"":[""{@spell command}"",""{@spell inflict wounds}"",""{@spell shield of faith}""]},""2"":{""slots"":3,""spells"":[""{@spell hold person}"",""{@spell spiritual weapon}""]}},""type"":""spellcasting""}]","N,O,R",CC,"[""paralyzed"",""prone""]","[""dexterity"",""wisdom""]",TRUE,"[""Multiattack""]",,FALSE,,P,,,FALSE,,,,FALSE,,,"[""poison""]","[""poisoned""]","[""Any one language (usually Common)""]",C,dagger,,"MLW,MW, RW, THW",CRCotN,FALSE,,,,,,,
Lizardfolk Shaman,,,2,13,27,5d8 + 5,N,humanoid,lizardfolk,,M,15,10,13,10,15,8,,,,,,,,,,4,,4,,,,,,,,,,,,6,,14,,30,,,,,,,,30,,,TRUE,"[""Hold Breath""]","[{""ability"":""wis"",""headerEntries"":[""The lizardfolk is a 5th-level spellcaster. Its spellcasting ability is Wisdom (spell save {@dc 12}, {@hit 4} to hit with spell attacks). The lizardfolk has the following druid spells prepared:""],""name"":""Spellcasting (Lizardfolk Form Only)"",""spells"":{""0"":{""spells"":[""{@spell druidcraft}"",""{@spell produce flame}"",""{@spell thorn whip}""]},""1"":{""slots"":4,""spells"":[""{@spell entangle}"",""{@spell fog cloud}""]},""2"":{""slots"":3,""spells"":[""{@spell heat metal}"",""{@spell spike growth}""]},""3"":{""slots"":2,""spells"":[""{@spell conjure animals} (reptiles only)"",""{@spell plant growth}""]}},""type"":""spellcasting""}]","F,P","CD,F","[""restrained""]","[""constitution"",""strength""]",TRUE,"[""Multiattack"",""Shapechanger""]",,FALSE,"[""grappled"",""restrained""]","P,S",,,FALSE,,,,FALSE,,,,,"[""Draconic""]",DR,,"forest, swamp",MW,MM,FALSE,,,,,,TRUE,
Locathah Hunter,FALSE,FALSE,2,14,33,6d8 + 6,N,humanoid,locathah,,M,13,14,12,11,14,11,,,4,,4,,,,,4,,,,,,3,,,,,,,,,,14,,30,,,,,,,,30,,,TRUE,,,,,,,TRUE,"[""Multiattack""]",,FALSE,"[""poisoned""]","B, P","[""constitution""]",,FALSE,,,,FALSE,,,,,"[""Aquan"",""Common""]","AQ,C",club,,"MLW,MW, RW",GoS,FALSE,,,,,,,
Lorehold Apprentice,FALSE,,2,12,33,6d8 + 6,A,humanoid,wizard,,S M,10,14,13,15,12,11,,4,,3,,,,6,3,,,,6,,,,,,,,,,,,,11,,30,,,,,,,,,,,FALSE,,"[{""ability"":""int"",""daily"":{""1e"":[""{@spell comprehend languages}"",""{@spell locate object}"",""{@spell mage armor}""]},""displayAs"":""action"",""headerEntries"":[""The apprentice casts one of the following spells, requiring no material components and using Intelligence as the spellcasting ability (spell save {@dc 12}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell guidance}"",""{@spell light}""]}]",,O,,"[""dexterity""]",TRUE,,,TRUE,,"B, T","[""constitution""]",,FALSE,,,,FALSE,,,,,"[""Common plus any two languages""]","C,X",,,RCH,SCC,FALSE,,,,,,,
Mary Greymalkin,TRUE,TRUE,2,12,45,7d8 + 14,N,humanoid,,,M,10,12,10,14,14,15,4,,4,,,,4,,,,,,,,,,,,4,4,,4,,,,12,,30,,,,,,,,,,,TRUE,"[""Fey Ancestry""]","[{""ability"":""cha"",""headerEntries"":[""Mary is a 5th-level spellcaster. Her spellcasting ability is Charisma (spell save {@dc 12}, {@hit 4} to hit with spell attacks). She regains her expended spell slots when she finishes a short or long rest. She knows the following warlock spells:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell chill touch}"",""{@spell eldritch blast}"",""{@spell mage hand}""]},""3"":{""lower"":1,""slots"":3,""spells"":[""{@spell darkness}"",""{@spell hex}"",""{@spell hypnotic pattern}"",""{@spell misty step}"",""{@spell phantasmal force}"",""{@spell unseen servant}""]}},""type"":""spellcasting""}]","N,O,Y",CL,"[""charmed"",""incapacitated""]","[""intelligence"",""wisdom""]",TRUE,,,FALSE,"[""charmed"",""frightened""]",B,"[""wisdom""]",,FALSE,,,,FALSE,,,,,"[""Abyssal"",""Celestial"",""Common"",""Elvish"",""Infernal"",""Sylvan""]","AB,C,CE,E,I,S",quarterstaff,,"MLW,MW",LLK,FALSE,,,,,,,
Melannor Fellbranch,TRUE,TRUE,2,16,27,5d8 + 5,C G,humanoid,half-elf,,M,10,12,13,12,15,11,,,,,,,,,,4,,,,,,,,,4,3,,,,,,14,D,30,,,,,,,,,,,TRUE,"[""Fey Ancestry""]","[{""ability"":""wis"",""headerEntries"":[""Melannor is a 4th-level spellcaster. His spellcasting ability is Wisdom. He has the following druid spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell druidcraft}"",""{@spell produce flame}"",""{@spell shillelagh}""]},""1"":{""slots"":4,""spells"":[""{@spell entangle}"",""{@spell longstrider}"",""{@spell speak with animals}"",""{@spell thunderwave}""]},""2"":{""slots"":3,""spells"":[""{@spell animal messenger}"",""{@spell barkskin}""]}},""type"":""spellcasting""}]","F,T",CD,"[""restrained""]","[""constitution"",""strength""]",TRUE,,,FALSE,,B,,,FALSE,,,,FALSE,,,,,"[""Common"",""Elvish""]",C E,quarterstaff,,"MLW,MW",WDH,FALSE,,,,,,,
Minotaur Infiltrator,FALSE,,2,13,52,8d8 + 16,C E,humanoid,,,M,18,11,14,8,16,10,,,,,,,,,,7,,,,,,,2,,,,,1,,,,17,D,40,,,,,,,,,,,TRUE,,,,,,,TRUE,,"[{""entries"":[""The minotaur magically creates a psychic link with one creature it can see. For the next hour, the minotaur knows the current distance and direction to the target if it is on the same plane of existence. The link ends if the minotaur has the {@condition incapacitated} condition or uses this ability on a different target.""],""name"":""Unerring Tracker""}]",FALSE,"[""prone""]","B, P","[""strength""]",,FALSE,,,,FALSE,,,,,"[""Abyssal"",""Common""]","AB,C",,,"MW, RCH",BMT,FALSE,,,,,,,
Narrak,TRUE,TRUE,2,15,40,9d6 + 9,C E,humanoid,derro,,S,9,14,13,14,5,16,,,,,,,4,,,,,4,,,,,,,,,,,,,,7,SD,30,,,,,,,,,,,TRUE,"[""Magic Resistance"",""Sunlight Sensitivity""]","[{""ability"":""cha"",""headerEntries"":[""Narrak is a 5th-level spellcaster. His spellcasting ability is Charisma (Save {@dc 13}, {@hit 5} to hit with spell attacks) Narrak has two 2nd-level spell slots, which he regains after finishing a short or long rest, and knows the following warlock spells:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell eldritch blast}"",""{@spell friends}"",""{@spell poison spray}""]},""2"":{""lower"":1,""slots"":2,""spells"":[""{@spell armor of Agathys}"",""{@spell charm person}"",""{@spell hex}"",""{@spell hold person}"",""{@spell ray of enfeeblement}"",""{@spell spider climb}""]}},""type"":""spellcasting""}]","C,I,N,O",CL,"[""charmed"",""paralyzed""]","[""constitution"",""wisdom""]",TRUE,,,FALSE,,P,,,FALSE,,,,FALSE,,,,,"[""Dwarvish"",""Undercommon""]","D, U",shortsword,,"MLW,MW",OotA,FALSE,,,,,,,
Nevermind Gnome Inventor,FALSE,,2,14,36,8d6 + 8,A,humanoid,,,S,8,17,13,18,11,14,,6,,,5,,6,,,2,,,6,,,,,,,,,,,,adv,12,D,30,,,,,,,,,,,TRUE,,,,,,,TRUE,"[""Multiattack""]",,TRUE,"[""blinded""]","P,T","[""constitution"",""dexterity""]",,FALSE,,,,FALSE,,,,,"[""Common"",""Gnomish""]",C G,,,"AOE, MW, RW",MCV2DC,FALSE,,,,,,,
Nezznar the Black Spider,TRUE,TRUE,2,14,27,6d8,N E,humanoid,Elf,,M,9,13,10,16,14,13,,5,4,,,,5,,,4,,3,,,,,,,,,,,,,,14,SD,30,,,,,,,"[""Nezznar the Spider|PaBTSO""]",,,,TRUE,"[""Fey Ancestry"",""Sunlight Sensitivity""]","[{""daily"":{""1e"":[""{@spell darkness}"",""{@spell faerie fire} (save {@dc 12})""]},""headerEntries"":[""Nezznar can innately cast the following spells, requiring no material components:""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell dancing lights}""]},{""ability"":""int"",""headerEntries"":[""Nezznar is a 4th-level spellcaster that uses Intelligence as his spellcasting ability (spell save {@dc 13}; {@hit 5} to hit with spell attacks). Nezznar has the following spells prepared from the wizard's spell list:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell mage hand}"",""{@spell ray of frost}"",""{@spell shocking grasp}""]},""1"":{""slots"":4,""spells"":[""{@spell mage armor}"",""{@spell magic missile}"",""{@spell shield}""]},""2"":{""slots"":3,""spells"":[""{@spell invisibility}"",""{@spell suggestion}""]}},""type"":""spellcasting""}]","C,L,O","CW,I","[""invisible""]","[""dexterity"",""wisdom""]",TRUE,,,FALSE,,"B, I",,,FALSE,,,,FALSE,,,,,"[""Elvish"",""Undercommon""]","E,U",,,MW,LMoP,FALSE,,,,,,,
Nezznar the Spider,TRUE,TRUE,2,14,27,6d8,N E,humanoid,"Elf, wizard",,M,9,13,10,16,14,13,,5,4,,,,5,,,4,,3,,,,,,,,,,,,,,14,SD,30,,,,,,,,,,,TRUE,"[""Fey Ancestry"",""Sunlight Sensitivity""]","[{""ability"":""int"",""daily"":{""1e"":[""{@spell darkness}"",""{@spell faerie fire}"",""{@spell invisibility}"",""{@spell mage armor}"",""{@spell magic missile}"",""{@spell suggestion}""]},""displayAs"":""action"",""headerEntries"":[""Nezznar casts one of the following spells, using Intelligence as the spellcasting ability (spell save {@dc 13} unless otherwise noted):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell dancing lights}"",""{@spell mage hand}"",""{@spell spider climb} (from spider staff)"",""{@spell web} (from spider staff; save {@dc 15})""]}]","F,O",O,"[""invisible"",""restrained""]","[""dexterity"",""wisdom""]",TRUE,"[""Multiattack""]",,FALSE,,I,,,FALSE,,,,FALSE,,,,,"[""Common"",""Elvish"",""Undercommon""]","C,E,U",,,,PaBTSO,FALSE,,,,,,,
Noctiny,FALSE,,2,13,52,8d8 + 16,N E,humanoid,,,M,16,13,14,10,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,10,,30,,,,,,,,,,,TRUE,"[""Magic Resistance""]",,,,,,TRUE,"[""Multiattack""]",,FALSE,,"B, O",,,FALSE,,,,FALSE,,,,"[""frightened""]","[""Common""]",C,quarterstaff,any,"MLW,MW",ToB1-2023,FALSE,,,,,,,
Oak Truestrike,TRUE,TRUE,2,15,32,5d8 + 10,N G E,humanoid,Elf,,M,13,16,14,10,13,11,,,,,,,,,,3,2,5,,,,,,,,4,,,,3,,13,,30,,,,,,,,,,,TRUE,"[""Fey Ancestry"",""Keen Senses""]",,,,,,TRUE,"[""Multiattack""]",,TRUE,,P,,,FALSE,,,,FALSE,,,,,"[""Common""]",C,hand crossbow,,"MLW,MW, RNG, RW",AI,FALSE,,,,,,,
Occult Initiate,FALSE,FALSE,2,12,66,12d8 + 12,A,humanoid,sorcerer,,S M,10,14,12,14,10,16,,,,,,,6,4,,2,,,,,,,5,,,,,,,,,12,,30,,,,,,,,,,,FALSE,,"[{""ability"":""cha"",""daily"":{""1e"":[""{@spell detect magic}"",""{@spell levitate}""]},""displayAs"":""action"",""headerEntries"":[""The initiate casts one of the following spells, requiring no material components and using Charisma as the spellcasting ability (spell save {@dc 13}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell light}"",""{@spell mage hand}""]}]",,O,,"[""constitution"",""dexterity""]",TRUE,,,FALSE,,"O,P,Y","[""dexterity""]",,FALSE,,,,FALSE,,,,,"[""Common plus one other language""]","C,X",shortsword,,"AOE, MLW,MW",CRCotN,FALSE,,,,,,,
Orc Claw of Luthic,,,2,14,45,6d8 + 18,C E,humanoid,orc,,M,14,15,16,10,15,11,,,,,,,,,,,,,,,,,,2,4,,,,,4,,12,D,30,,,,,,,,,,,TRUE,"[""Aggressive""]","[{""ability"":""wis"",""headerEntries"":[""The orc is a 5th-level spellcaster. Its spellcasting ability is Wisdom (spell save {@dc 12}, {@hit 4} to hit with spell attacks). The orc has the following cleric spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell guidance}"",""{@spell mending}"",""{@spell resistance}"",""{@spell thaumaturgy}""]},""1"":{""slots"":4,""spells"":[""{@spell bane}"",""{@spell cure wounds}"",""{@spell guiding bolt}""]},""2"":{""slots"":3,""spells"":[""{@spell augury}"",""{@spell warding bond}""]},""3"":{""slots"":2,""spells"":[""{@spell bestow curse}"",""{@spell create food and water}""]}},""type"":""spellcasting""}]","N,R",CC,,"[""charisma"",""wisdom""]",TRUE,"[""Multiattack""]",,FALSE,,S,,,FALSE,,,,FALSE,,,,,"[""Common"",""Orc""]","C,O",,"underdark, mountain",MW,VGM,FALSE,,,,,,,
Orc Eye of Gruumsh,,,2,16,45,6d8 + 18,C E,humanoid,orc,,M,16,12,17,9,13,12,,,,,,,,,,,,,,,,,,3,,,,1,,,,11,D,30,,,,,,,,,,,TRUE,"[""Aggressive""]","[{""ability"":""wis"",""headerEntries"":[""The orc is a 3rd-level spellcaster. Its spellcasting ability is Wisdom (spell save {@dc 11}, {@hit 3} to hit with spell attacks). The orc has the following cleric spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell guidance}"",""{@spell resistance}"",""{@spell thaumaturgy}""]},""1"":{""slots"":4,""spells"":[""{@spell bless}"",""{@spell command}""]},""2"":{""slots"":2,""spells"":[""{@spell augury}"",""{@spell spiritual weapon} (spear)""]}},""type"":""spellcasting""}]",O,CC,,"[""wisdom""]",TRUE,,,FALSE,,P,,,FALSE,,,,FALSE,,,,,"[""Common"",""Orc""]","C,O",spear,"underdark, mountain, grassland, forest, swamp, hill, arctic","MLW,MW, RW, THW",MM,FALSE,,,,,,TRUE,
Orc Hand of Yurtrus,,,2,12,30,4d8 + 12,C E,humanoid,orc,,M,12,11,16,11,14,9,,,,,,,2,,,,,,,,,,,1,4,,,2,,,,12,D,30,,,,,,,,,,,TRUE,"[""Aggressive""]","[{""ability"":""wis"",""headerEntries"":[""The orc is a 4th-level spellcaster. Its spellcasting ability is Wisdom (spell save {@dc 12}, {@hit 4} to hit with spell attacks). It requires no verbal components to cast its spells. The orc has the following cleric spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell guidance}"",""{@spell mending}"",""{@spell resistance}"",""{@spell thaumaturgy}""]},""1"":{""slots"":4,""spells"":[""{@spell bane}"",""{@spell detect magic}"",""{@spell inflict wounds}"",""{@spell protection from evil and good}""]},""2"":{""slots"":3,""spells"":[""{@spell blindness/deafness}"",""{@spell silence}""]}},""type"":""spellcasting""}]",N,CC,,"[""charisma"",""constitution""]",TRUE,,,FALSE,,N,,,FALSE,,,,FALSE,,,,,"[""understands Common and Orc but can't speak""]","C,CS,O",,"underdark, mountain, grassland, forest, hill",MW,VGM,FALSE,,,,,,,
Oreioth,TRUE,TRUE,2,14,39,6d8 + 12,C E,humanoid,Human,,M,8,13,14,16,9,11,,,1,,,,5,,,,,,5,,,,,,1,,,,,,,9,,30,,,,,,,,,,,TRUE,,"[{""ability"":""int"",""headerEntries"":[""Oreioth is a 6th-level spellcaster. His spellcasting ability is Intelligence (spell save {@dc 13}, {@hit 5} to hit with spell attacks). He has the following wizard spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell chill touch}"",""{@spell minor illusion}"",""{@spell prestidigitation}"",""{@spell shocking grasp}""]},""1"":{""slots"":4,""spells"":[""{@spell false life}"",""{@spell mage armor}"",""{@spell magic missile}"",""{@spell ray of sickness}""]},""2"":{""slots"":3,""spells"":[""{@spell crown of madness}"",""{@spell misty step}""]},""3"":{""slots"":3,""spells"":[""{@spell animate dead}"",""{@spell vampiric touch}""]}},""type"":""spellcasting""}]","I,L,N,O",CW,,"[""constitution"",""wisdom""]",TRUE,,,FALSE,,P,,,FALSE,,,,FALSE,,,,,"[""Abyssal"",""Common""]","AB,C",dagger,,"MLW,MW",PotA,FALSE,,,,,,,
Orog,,,2,18,42,5d8 + 20,C E,humanoid,orc,,M,18,12,18,12,11,12,,,,,,,,,,,,,,,,,,5,,,,,,2,,10,D,30,,,,,,,,,,,TRUE,"[""Aggressive""]",,,,,,TRUE,"[""Multiattack""]",,FALSE,,"P,S",,,FALSE,,,,FALSE,,,,,"[""Common"",""Orc""]","C,O","greataxe, javelin","underdark, mountain, grassland, forest, hill, arctic","MLW,MW, RW, THW",MM,FALSE,,,,,,TRUE,
Pendragon Beestinger,TRUE,TRUE,2,15,27,5d8 + 5,N E,humanoid,Human,,M,10,14,12,17,10,11,,,,,,,5,,,,2,,5,,,,,,,,,,,,,10,,30,,,,,,,,,,,TRUE,,"[{""ability"":""int"",""headerEntries"":[""Pendragon is a 4th-level spellcaster. His spellcasting ability is Intelligence (spell save {@dc 13}, {@hit 5} to hit with spell attacks). He has the following wizard spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell acid splash}"",""{@spell light}"",""{@spell mage hand}"",""{@spell poison spray}"",""{@spell shocking grasp}""]},""1"":{""slots"":4,""spells"":[""{@spell detect magic}"",""{@spell mage armor}"",""{@spell magic missile}"",""{@spell sleep}""]},""2"":{""slots"":3,""spells"":[""{@spell blindness/deafness}"",""{@spell cloud of daggers}"",""{@spell scorching ray}""]}},""type"":""spellcasting""}]","A, F,I,L,O,S",CW,,"[""constitution"",""dexterity""]",TRUE,,,FALSE,,P,,,FALSE,,,,FALSE,,,,,"[""Common"",""Draconic"",""Elvish"",""Halfling""]","C,DR,E,H",shortsword,,"MLW,MW",AI,FALSE,,,,,,,
Phoenix Anvil,TRUE,TRUE,2,18,27,5d8 + 5,L N,humanoid,Human,,M,15,10,12,13,16,13,,,,,,,,,,,3,,,,,4,,,,,3,3,,,,13,,30,,,,,,,,,,,TRUE,,"[{""ability"":""wis"",""headerEntries"":[""Phoenix is a 4th-level spellcaster. His spellcasting ability is Wisdom (spell save {@dc 13}, {@hit 5} to hit with spell attacks). He has the following cleric spells prepared:""],""name"":""Spellcasting"",""spells"":{""0"":{""spells"":[""{@spell guidance}"",""{@spell light}"",""{@spell mending}"",""{@spell sacred flame}""]},""1"":{""slots"":4,""spells"":[""{@spell bane}"",""{@spell cure wounds}"",""{@spell guiding bolt}""]},""2"":{""slots"":3,""spells"":[""{@spell hold person}"",""{@spell spiritual weapon}""]}},""type"":""spellcasting""}]","O,R",CC,"[""paralyzed""]","[""charisma"",""dexterity"",""wisdom""]",TRUE,"[""Multiattack""]",,FALSE,"[""blinded""]",B,"[""strength"",""wisdom""]",,FALSE,,,,FALSE,,,,,"[""Common"",""Elvish""]",C E,warhammer,,"MLW,MW",AI,FALSE,,,,,,,
Pirate Captain,FALSE,FALSE,2,14,45,7d8 + 14,A,humanoid,any,,M,16,14,14,11,10,14,,,,,,,,,,,,,,,,5,,4,,,,,,,,10,,30,,,,,,,,,,,TRUE,,,,,,,TRUE,"[""Multiattack""]",,TRUE,,"P,S",,,FALSE,,,,FALSE,,,,,"[""any one language (usually Common)""]","C,X","hand crossbow, longsword",,"MLW,MW, RNG, RW",GoS,FALSE,,,,,,TRUE,
